,aid,aidtype,aidname,aiddesc,aidsrcid,aidsrcname,aidextid,aidmdate,cids,sids,geneids,aidcategories,protacxns,depcatg,pmids,rnai,ecs,repacxns,taxids,cellids,targettaxid,annotation,partial_agonist_desc,partial_agonist_aidname,agonist_desc,agonist_aidname,antagonist_desc,antagonist_aidname
125,62582,Literature-derived,Compound was evaluated for its Dopamine receptor antagonist activity in the superfused rabbit ear artery preparation; Inactive at 100 uM,"Title: Synthesis and evaluation of novel alkylpiperazines as potential dopamine antagonists._||_Abstract: Several alkylpiperazines, monocyclic subfragments of known tricyclic neuroleptic agents, were evaluated as dopamine antagonists in the isolated rabbit ear artery preparation. Compound prepared and evaluated are of the general structure Ar-X-(CH2)n-Y, where X = C, O, and N, n = 1-3, and Y, for the most part, was 4-methylpiperazine. Those compounds where X - NH, n = 3, and X = (Z)-CH - CH, n = 2, with an electron-withdrawing group meta to the side chain, possess dopamine antagonist activity comparable to that of clozapine. It is concluded that the entire tricyclic structure of phenothiazine-like agents (or at least more than a monocyclic ring system) is necessary for optimal activity as a dopamine antagonist in the receptor preparation used in this study.",43,ChEMBL,CHEMBL672971,20200630,12730769,103411769,1812|1813|1814|1815|1816,,P14416|P21728|P21917|P21918|P35462,Curation Efforts|Research and Development,7252977,0,,P14416|P21728|P21917|P21918|P35462,9986.0,,,,0,0,1,1,1,1
126,62583,Literature-derived,Compound was evaluated for its Dopamine receptor antagonist activity in the superfused rabbit ear artery preparation; Inactive up to 10 uM,"Title: Synthesis and evaluation of novel alkylpiperazines as potential dopamine antagonists._||_Abstract: Several alkylpiperazines, monocyclic subfragments of known tricyclic neuroleptic agents, were evaluated as dopamine antagonists in the isolated rabbit ear artery preparation. Compound prepared and evaluated are of the general structure Ar-X-(CH2)n-Y, where X = C, O, and N, n = 1-3, and Y, for the most part, was 4-methylpiperazine. Those compounds where X - NH, n = 3, and X = (Z)-CH - CH, n = 2, with an electron-withdrawing group meta to the side chain, possess dopamine antagonist activity comparable to that of clozapine. It is concluded that the entire tricyclic structure of phenothiazine-like agents (or at least more than a monocyclic ring system) is necessary for optimal activity as a dopamine antagonist in the receptor preparation used in this study.",43,ChEMBL,CHEMBL672972,20200630,25187|12730761|12730762|12730763|12730771,103229085|103267552|103411861|103411864|103412434,1812|1813|1814|1815|1816,,P14416|P21728|P21917|P21918|P35462,Curation Efforts|Research and Development,7252977,0,,P14416|P21728|P21917|P21918|P35462,9986.0,,,,0,0,1,1,1,1
130,62638,Confirmatory,Binding affinity for dopamine receptor D2 in guinea pig striatal membrane using radiolabeled ligand [3H]spiperone,Binding affinity for dopamine receptor D2 in guinea pig striatal membrane using radiolabeled ligand [3H]spiperone,43,ChEMBL,CHEMBL671745,20180908,44310017|45260642|45260643|45260646|45260647|45260648|45260649|45260651|45260652|45260653|45260656|45260657|45260662|45260664|45260666|45260667|45260668|45260669|45260670|45260674|45260675|45260678|45260687|45260688|45260691|45260692|45260696|45260717|45264492|45264507|45264515|45264516|45264520|45264523|45264526|45264529|45264539|45264565|45264574|45264588|45264594|45266092,103266343|103671575|103671576|103671581|103671582|103671583|103671586|103671588|103671591|103671592|103671595|103671597|103671606|103671608|103671611|103671614|103671615|103671616|103671617|103671625|103671626|103671632|103671650|103671655|103671661|103671664|103671673|103671719|103677346|103677367|103677381|103677383|103677389|103677392|103677397|103677401|103677417|103677458|103677470|103677489|103677497|103679650,1813,,P14416,Curation Efforts|Research and Development,,0,,P14416,10141.0,,,,0,0,0,0,0,0
136,62745,Literature-derived,Compound was tested for its affinity towards human Dopamine receptor D2 at 10 uM; No affinity was observed,"Title: New series of morpholine and 1,4-oxazepane derivatives as dopamine D4 receptor ligands: synthesis and 3D-QSAR model._||_Abstract: Since the identification of the dopamine D(4) receptor subtype and speculations about its possible involvement in schizophrenia, much work has been put into development of selective D(4) ligands. These selective ligands may be effective antipsychotics without extrapyramidal side effects. This work describes the synthesis of a new series of 2,4-disubstituted morpholines and 2,4-disubstituted 1,4-oxazepanes with selectivity for the dopamine D(4) receptor. A 3D-QSAR analysis using the GRID/GOLPE methodology was performed with the purpose to get a better understanding of the relationship between chemical structure and biological activity. Inspection of the coefficient plots allowed us to identify that regions which are important for affinity are situated around the two benzene ring systems, a p-chlorobenzyl group, and the aliphatic amine belonging to the morpholine or 1,4-oxazepane system. In addition, the size of the morpholine or 1,4-oxazepane ring seems to be important for affinity.",43,ChEMBL,CHEMBL673018,20181017,10249308|11151135|11152225|11153076|11156017|11164922|11176211|11187628|11233944|11245414|11280787|11290928|11292776|11303390|11314005|11315028|11328099|11338828|11348526|11360382|11360927|11372852|11382447|11383473|11393899|11405182|11406804|11407122|11417804|11417962|11428005|11428416|11464857|11474021|11750030|11774177|11774358|18403576|44335569|44335635|71456214,103323450|103323451|103323489|103323495|103323524|103323525|103323528|103323598|103323599|103323600|103323626|103323630|103323637|103323638|103323639|103323640|103323641|103323676|103323848|103323849|103323851|103323889|103323891|103323956|103323959|103323962|103323963|103323970|103324085|103324113|103324200|103324202|103324234|103324236|103324238|103324299|103324302|103324331|103324333|103324458|163326263,1813,,P14416,Curation Efforts|Research and Development,15163190,0,,P14416,,,,,0,0,0,0,0,0
140,62749,Confirmatory,Compound was evaluated for effective concentration in vivo for Dopamine receptor D2 mitogenesis. (95% confidence intervals),"Title: Aryl 1-but-3-ynyl-4-phenyl-1,2,3,6-tetrahydropyridines as potential antipsychotic agents: synthesis and structure-activity relationships._||_Abstract: A novel series of aryl 1-but-3-ynyl-4-phenyl-1,2,3,6-tetrahydropyridines with dopaminergic activity is described. The structure-activity relationships of this series were studied by synthesis of analogs and evaluation of their affinities for the dopamine (DA) D2 receptor and inhibition of locomotor activity (LMA) in rodents. The basic amine, alkyne chain length, and aryl groups were varied. Compounds having a 4-phenyl-1,2,3,6-tetrahydropyridine and an aryl group with hydrogen-bonding substituents separated by a butynyl chain were found to have the most potent dopaminergic activity. Several compounds that were found to have exceptional in vivo activity in LMA inhibition in rodents were evaluated for additional pharmacological activity including binding affinities for other DA receptor subtypes as well as effects on brain DA synthesis, DA neuronal firing, and conditioned avoidance responding in squirrel monkeys.",43,ChEMBL,CHEMBL673022,20181015,10425024|10780717,103329268|103329269,1813,In vivo,P14416,Curation Efforts|Research and Development,8759640,0,,P14416,,,,,0,0,0,0,0,0
141,62750,Confirmatory,Compound was evaluated for effective concentration in vivo for Dopamine receptor D2 mitogenesis. (95% confidence intervals),"Title: Aryl 1-but-3-ynyl-4-phenyl-1,2,3,6-tetrahydropyridines as potential antipsychotic agents: synthesis and structure-activity relationships._||_Abstract: A novel series of aryl 1-but-3-ynyl-4-phenyl-1,2,3,6-tetrahydropyridines with dopaminergic activity is described. The structure-activity relationships of this series were studied by synthesis of analogs and evaluation of their affinities for the dopamine (DA) D2 receptor and inhibition of locomotor activity (LMA) in rodents. The basic amine, alkyne chain length, and aryl groups were varied. Compounds having a 4-phenyl-1,2,3,6-tetrahydropyridine and an aryl group with hydrogen-bonding substituents separated by a butynyl chain were found to have the most potent dopaminergic activity. Several compounds that were found to have exceptional in vivo activity in LMA inhibition in rodents were evaluated for additional pharmacological activity including binding affinities for other DA receptor subtypes as well as effects on brain DA synthesis, DA neuronal firing, and conditioned avoidance responding in squirrel monkeys.",43,ChEMBL,CHEMBL673023,20181015,219050,103266733,1813,In vivo,P14416,Curation Efforts|Research and Development,8759640,0,,P14416,,,,,0,0,0,0,0,0
148,62757,Confirmatory,In vivo Dopamine receptor D2 mitogenesis measured as [3H]thymidine incorporation in CHO p-5 cells expressing human D2 receptors,"Title: Aryl 1-but-3-ynyl-4-phenyl-1,2,3,6-tetrahydropyridines as potential antipsychotic agents: synthesis and structure-activity relationships._||_Abstract: A novel series of aryl 1-but-3-ynyl-4-phenyl-1,2,3,6-tetrahydropyridines with dopaminergic activity is described. The structure-activity relationships of this series were studied by synthesis of analogs and evaluation of their affinities for the dopamine (DA) D2 receptor and inhibition of locomotor activity (LMA) in rodents. The basic amine, alkyne chain length, and aryl groups were varied. Compounds having a 4-phenyl-1,2,3,6-tetrahydropyridine and an aryl group with hydrogen-bonding substituents separated by a butynyl chain were found to have the most potent dopaminergic activity. Several compounds that were found to have exceptional in vivo activity in LMA inhibition in rodents were evaluated for additional pharmacological activity including binding affinities for other DA receptor subtypes as well as effects on brain DA synthesis, DA neuronal firing, and conditioned avoidance responding in squirrel monkeys.",43,ChEMBL,CHEMBL671810,20181015,10086348|10357631|10684789|10827222,103329032|103329088|103329136|103329287,1813,In vivo,P14416,Curation Efforts|Research and Development,8759640,0,,P14416,,197.0,,,0,0,0,0,0,0
150,62759,Confirmatory,Tested for intrinsic activity towards Dopamine receptor D2 in CHO cells,"Title: Orally active oxime derivatives of the dopaminergic prodrug 6-(N,N-di-n-propylamino)-3,4,5,6,7,8-hexahydro-2H-naphthalen-1-one. Synthesis and pharmacological activity._||_Abstract: A series of racemic and enantiomerically pure oxime derivatives of the potential anti-Parkinson prodrug 6-(N,N-di-n-propylamino)-3,4,5,6,7,8-hexahydro-2H-naphthalen-1-one (1) were synthesized and pharmacologically evaluated. The oximes induced rotational behavior in the Ungerstedt rat rotation model for Parkinson's disease after oral administration. Especially the unsubstituted oxime ((-)-3) and the acetyl-oxime ((-)-10) induced a pronounced and long lasting effect. In this model, large individual differences were observed in responsiveness to treatment between rats. Though less potent than the parent prodrug, the oxime derivatives of (+/-)-1 and (-)-1 can be orally active, acting as cascade prodrugs.",43,ChEMBL,CHEMBL671065,20181017,122167|10912396,103172167|103367924,1813,,P14416,Curation Efforts|Research and Development,12954065,0,,P14416,,197.0,,,0,0,0,0,0,0
151,62760,Confirmatory,Tested for percent intrinsic activity towards Dopamine receptor D2 in CHO cells,"Title: Orally active oxime derivatives of the dopaminergic prodrug 6-(N,N-di-n-propylamino)-3,4,5,6,7,8-hexahydro-2H-naphthalen-1-one. Synthesis and pharmacological activity._||_Abstract: A series of racemic and enantiomerically pure oxime derivatives of the potential anti-Parkinson prodrug 6-(N,N-di-n-propylamino)-3,4,5,6,7,8-hexahydro-2H-naphthalen-1-one (1) were synthesized and pharmacologically evaluated. The oximes induced rotational behavior in the Ungerstedt rat rotation model for Parkinson's disease after oral administration. Especially the unsubstituted oxime ((-)-3) and the acetyl-oxime ((-)-10) induced a pronounced and long lasting effect. In this model, large individual differences were observed in responsiveness to treatment between rats. Though less potent than the parent prodrug, the oxime derivatives of (+/-)-1 and (-)-1 can be orally active, acting as cascade prodrugs.",43,ChEMBL,CHEMBL671066,20181017,10221294,103367805,1813,,P14416,Curation Efforts|Research and Development,12954065,0,,P14416,,197.0,,,0,0,0,0,0,0
157,62766,Confirmatory,Inhibition of human dopamine receptor D2,"Title: From hit to lead. Analyzing structure-profile relationships._||_Abstract: Two compounds, obtained by random screening, and displaying micromolar activities on the mu opiate receptor were used as starting points for optimization. In that work, the traditional concept of the activity of a compound (related to one or a few targets) was extended to the comprehensive pharmacological profile of that compound on more than 70 receptors, transporters, and channels relevant to a CNS-oriented project. Using the two complementary design strategies based on two similarity concepts described in the previous paper, we have obtained analogues with IC(50) values ranging between 0.9 nM and a few micromolar on the mu receptor and displaying qualitatively different profiles. We discuss here, both on a case-by-case basis and from a statistical standpoint, the pharmacological profiles in light of the two similarity concepts.",43,ChEMBL,CHEMBL671072,20181017,10004950|10885636|10907460|10948527|10981761|11005810|11071079|11811722|44342270,103338362|103338363|103338365|103338403|103339117|103339313|103339709|103339830|103340187,1813,,P14416,Curation Efforts|Research and Development,11585444,0,,P14416,9606.0,,,,0,0,0,0,0,0
158,62767,Confirmatory,Binding affinity to cloned human Dopamine receptor D2 expressed in A9L cells by [3H]spiperone displacement.,"Title: SAR of novel biarylmethylamine dopamine D4 receptor ligands._||_Abstract: SAR for a novel series of dopamine D4 receptor ligands is shown. Very selective, highly potent compounds like 1-(2-pyrimidinyl)-4-(3-(3-thienyl)-benzyl)-piperazine (5f) and 2-(4-(1-fluorenylmethyl)-1-piperazinyl)-pyrimidine (8c) were obtained.",43,ChEMBL,CHEMBL671073,20180909,9949655|10450082|11957618|11957730|15840855|17888044|21186098|21186102|21186115|21186124|21186138|21186143|21186148|21186186|21186192|21186194|44304314,103253739|103253744|103253746|103253751|103253752|103253770|103253783|103253816|103253910|103253918|103253943|103253953|103253984|103254473|103254511|103254512|103669327,1813,,P14416,Curation Efforts|Research and Development,9873481,0,,P14416,,,,,0,0,0,0,0,0
162,62771,Confirmatory,In vitro binding affinity at human cloned Dopamine receptor D2 by [3H]spiroperidol displacement.,"Title: N-[2-[4-(4-Chlorophenyl)piperazin-1-yl]ethyl]-3-methoxybenzamide: a potent and selective dopamine D4 ligand._||_Abstract: A series of new 1-aryl-4-alkylpiperazines containing a terminal benzamide fragment or a tetralin-1-yl nucleus on the alkyl chain were synthesized and tested for binding at cloned human dopamine D4 and D2 receptor subtypes. A SAFIR (structure-affinity relationship) study on this series is herein discussed. The most relevant D4 receptor affinities were displayed by N-[omega-[4-arylpiperazin-1-yl]alkyl]-methoxybenzamides (compounds 5, 16-20), their IC50 values ranging between 0.057 and 7.8 nM. Among these, N-[2-[4-(4-chlorophenyl)piperazin-1-yl]ethyl]-3-methoxybenzamide (17) emerged since it exhibited very high affinity for dopamine D4 receptor (IC50 = 0.057 nM) with selectivity of >10 000 for the D4 versus the D2 receptor; compound 17 was also selective versus serotonin 5-HT1A and adrenergic alpha1 receptors.",43,ChEMBL,CHEMBL670113,20181016,3559|3626837|10092041|10385977|10406796|10501113|10643697|10783358|10832895|11726532|44363755|73350334|73350335|73354844|73354845|73356382|135398737,103165765|103167216|103196031|103196326|103196509|103305504|103388236|103388328|103388488|103388619|103389030|103389050|174500620|174500621|174516114|174516115|174521187,1813,In vitro,P14416,Curation Efforts|Research and Development,9822559,0,,P14416,,,,,0,0,0,0,0,0
